Account,Date,Daily_Total_PnL,Classification
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-02,1674.715167,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-03,8361.086245,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-04,26773.771643,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-05,19791.026041,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-06,6814.825139,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-08,4271.886236,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-09,9949.501624,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-10,2482.9272,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-11,3588.179495,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-12,3039.166,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-14,3400.385378,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-15,5509.2545,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-17,73.61088,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-18,1244.6384,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-19,842.799493,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-20,2593.147623,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-21,2097.182,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-24,1297.018477,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-26,3195.3074,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-27,-38.78086,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-28,227.85100799999998,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-30,1100.57514,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-01,2507.122467,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-03,126.7884,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-05,5296.433789,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-08,1218.4267,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-12,2237.798674,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-13,6621.451755,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-14,461.97292000000004,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-15,3774.08872,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-16,2467.702221,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-17,2441.4683999999997,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-23,360.32138,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-03,-13.844579999999999,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-05,0.916,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-07,0.0,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-08,1.56576,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-23,0.0,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-06-13,-1.40304,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-09,0.01574,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-10,3634.56814,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-11,1567.4026840000001,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-12,323.34897900000016,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-13,8276.625256,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-14,-33.03286,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-15,126.32543000000001,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-16,758.93225,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-17,3146.294798,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-18,2507.193252,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-19,13027.2866,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-20,3509.273443,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-21,24.404600000000002,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-23,657.693565,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-02,3429.9583199999997,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-07,11206.706221,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-08,3710.36178,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-13,3944.7294389999997,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-14,104.68064,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-18,-3249.381438,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-20,16210.341667,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-22,548.62199,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-24,3540.716915,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-27,2582.715893,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-28,1150.332823,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-29,45.381082,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-30,5049.257348,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-31,6216.099195999999,Extreme Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-01,9609.447365,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-03,14982.681725,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-04,1985.815595,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-05,14.590934,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-06,2055.538866,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-07,2648.450789,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-08,235.47104,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-09,627.556755,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-10,990.674468,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-11,1053.5230999999999,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-12,-22303.603584,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-13,2390.12335,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-15,462.740727,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-16,14.54605,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-18,3112.721339,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-19,770.462266,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-20,1727.154021,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-21,2720.828056,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-22,1437.17482,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-23,1001.2053860000001,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-25,3622.6256409999996,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-26,5303.037252,Extreme Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-02,948.6016900000001,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-03,-370.250064,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-05,-5843.04,Extreme Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-08,556.480533,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-11,23670.188163,Extreme Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-12,788.209533,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-13,216.69714,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-15,500.116094,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-16,941.32505,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-17,5845.632627,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-18,82.269533,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-19,106.886191,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-20,646.76766,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-22,4462.921835,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-24,80.95313,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-25,520.971268,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-26,96.945218,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-29,133.123947,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-31,1239.24045,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-02,90.98474,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-06,3370.85855,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-08,948.85929,Extreme Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-09,1593.7933500000001,Extreme Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-12,1442.90516,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-14,1828.36966,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-15,1208.695445,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-16,1674.357543,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-18,471.89234,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-19,1403.177311,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-20,-111.77234,Fear
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-22,2933.203058,Neutral
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-23,6439.07977,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-24,1250.2581989999999,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-25,1113.013801,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-26,3291.144446,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-27,471.712989,Greed
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-28,728.966777,Neutral
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-25,14.21524,Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-29,0.0,Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-30,838.9844760000001,Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-31,0.0,Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-01,0.0,Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-02,1008.518954,Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-03,937.789615,Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-05,1093.05677,Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-06,1260.832586,Extreme Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-07,0.0,Extreme Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-08,0.0,Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-09,0.0,Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-13,1621.278931,Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-15,1261.448002,Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-19,0.0,Extreme Greed
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-24,-869.145978,Neutral
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-26,0.0,Neutral
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-28,1130.350383,Fear
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-08,246.8944,Extreme Fear
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-09,2975.927732,Extreme Fear
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-10,-372.76464,Fear
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-11,2550.108815,Fear
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-12,303.170149,Fear
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-13,355.09,Neutral
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-17,425.687612,Fear
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-22,119.0,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-17,0.0,Extreme Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-18,0.0,Extreme Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-27,453.853206,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-28,343.092145,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-29,768.814445,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-30,1211.511836,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-31,306.563532,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-02,739.18423,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-22,-179.521683,Extreme Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-25,-18956.391598000002,Extreme Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-26,0.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-27,0.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-28,0.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-29,0.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-30,0.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-31,0.0,Extreme Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-01,0.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-02,0.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-03,13770.715332,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-04,0.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-05,0.0,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-06,0.0,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-07,0.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-08,0.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-09,0.0,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-10,24.634532000000036,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-11,0.0,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-12,0.0,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-13,-3556.3882559999997,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-14,8781.96,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-15,35346.87108,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-16,0.0,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-17,0.0,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-18,0.0,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-19,0.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-20,0.0,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-21,0.0,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-23,0.0,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-25,8698.883848,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-26,2225.835732,Extreme Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-28,3309.75,Extreme Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-02,0.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-03,0.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-04,6939.47356,Extreme Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-07,0.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-08,0.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-09,3677.4965580000003,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-10,4297.3227640000005,Extreme Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-11,0.0,Extreme Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-12,-2493.849701,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-13,0.0,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-14,584.05178,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-15,763.755281,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-16,8368.226125000001,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-17,0.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-18,0.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-19,3036.68886,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-20,652.062115,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-22,3082.76165,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-23,3464.777168,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-24,2838.532396,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-25,2164.09548,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-26,619.572648,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-27,26714.79759,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-28,13956.614828,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-29,19573.830158,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-30,9683.820194,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-31,5544.028638,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-01,4004.50286,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-02,8045.056928,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-03,0.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-04,4805.345609999999,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-06,17621.701092,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-07,0.0,Extreme Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-08,0.0,Extreme Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-09,-4058.8889249999997,Extreme Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-10,4596.960442,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-11,-9584.869233000001,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-12,0.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-13,0.0,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-15,3204.26268,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-16,912.29492,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-17,0.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-18,0.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-19,0.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-21,0.0,Fear
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-22,0.0,Neutral
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-23,-358963.139984,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-24,398.646746,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-25,-1335.115406,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-26,-3925.864943,Greed
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-27,-99.444041,Greed
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-11-29,0.0,Extreme Greed
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-01,0.0,Extreme Greed
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-02,0.0,Extreme Greed
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-04,33.26141600000001,Extreme Greed
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-05,0.0,Extreme Greed
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-06,0.0,Greed
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-07,0.0,Extreme Greed
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-08,-21.54374,Extreme Greed
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-09,0.0,Extreme Greed
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-10,0.0,Extreme Greed
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-13,0.0,Extreme Greed
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-15,0.0,Extreme Greed
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-19,0.0,Extreme Greed
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-22,0.0,Greed
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-23,0.0,Greed
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2024-12-26,0.0,Extreme Greed
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-01,0.0,Greed
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-04,0.0,Greed
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-05,0.0,Greed
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-09,0.0,Greed
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-18,0.0,Extreme Greed
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-25,0.0,Extreme Greed
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-26,38294.693499,Greed
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-01-27,0.0,Greed
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-02,0.0,Greed
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-03,0.0,Fear
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-04,9167.620989,Greed
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-05,1843.301845,Neutral
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-06,71.77363,Neutral
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-09,1259.5314,Neutral
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-10,0.0,Fear
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-11,109.90750199999998,Neutral
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-12,2760.439779,Neutral
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-13,1998.702085,Neutral
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-14,27.247837999999998,Neutral
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-16,559.647247,Neutral
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-17,64.346683,Neutral
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-18,3981.044269,Neutral
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-21,8995.13393,Greed
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-23,0.0,Neutral
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-24,0.0,Neutral
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-02-25,0.0,Fear
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-03-26,0.0,Neutral
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-07,-4968.487948,Extreme Fear
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-08,142.99159,Extreme Fear
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-11,0.0,Fear
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-12,202.27562,Fear
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-19,56.13971,Fear
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2025-04-22,284.16768,Neutral
